lemma_word,word,suggested_by,video_id,key_word_extracted,details,clean_test,rating,ENT_max,Forts,Generic,Temple,Temples & Architectur,Scientific Monuments,Lakeside Forts,Views,Snaks,Evening,Desert,Tikka,big,come,day,different,eat,famous,feel,food,fort,good,inside,jaipur,kachori,know,let,like,little,look,lot,mahal,old,palace,people,place,right,shop,small,special,temple,thing,time,try,visit,want,year,normalize_rating
malai paneer tikka,malai paneer tikka,Singhsman ,p0MvovsCxCk,0,"he pure cheese was with you all and your blessings were cheese the introduction of vaccines from 20 malai paneer tikka yeh in nice live grill
ok ji is about 17 18 years ago and the same would happen i",pure cheese blessing cheese introduction vaccine malai paneer tikka yeh nice live grill year ago happen,19.83740506329114,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852395119599415,0.0,0.17258049401065967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44881325908495895
recome,recomed,Singhsman ,p0MvovsCxCk,0,ver our main hai bah wah yaar amazing will enjoy you brother if you king you are coming in the area recomed place is not their cheese do trying a tikka authentic they mixed everything by mixing everyt,ver main hai bah wah yaar amazing enjoy brother king come area recome place cheese try tikka authentic mix everyt,19.83740506329114,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554587191131728,0.0,0.0,0.5133911429774242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538648289694883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668047568905921,0.0,0.0,0.0,0.44881325908495895
mahavir rabri store,mahavir rabri store,Singhsman ,p0MvovsCxCk,0,r next destination pay to find something new from jaipur and share with you do l we are standing at mahavir rabri store and we are ji mishra rajas charusta mahavir has come here from the side and we h,destination pay find new jaipur share stand mahavir rabri store mishra rajas charusta mahavir come,19.83740506329114,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20721708495233018,0.0,0.0,0.7240999747427712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896950243241705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565775832690724
mishra rajas charusta,mishra rajas charusta,Singhsman ,p0MvovsCxCk,0,ething new from jaipur and share with you do l we are standing at mahavir rabri store and we are ji mishra rajas charusta mahavir has come here from the side and we have come here rabri bhandar has tw,ethe new jaipur share stand mahavir rabri store mishra rajas charusta mahavir come rabri bhandar,19.83740506329114,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23299430038469926,0.016426961735262098,0.0,0.7240999747427712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896950243241705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565775832690724
rabri,rabri,Singhsman ,D1blpY-3ROE,0,"tly what i am going to be sharing in this video there is this one thali from a place called mahavir rabri and that place of course has been around for years but that thali has some of the most amazing rajasthani specialty so let us go inside and get one applause
a lot of traditional specialties in that one thali we have major roti which is a special roti which they eat over here which is made with ehu which is wheat it also has joa besan or gram flour and it is a really really massive size roti along with that there is lesson chutney there is mirchi ketepore which i had so enjoyed last time there is boondi raida and the traditional rajasthani style aloo pya sabzi and you can even add a rubbery in the thali now rabri is their specialty so you cannot not eat rabri from mahavir
so this is their kesari
the cost of everything in this thali is 180 rupees if you take it without the rubbery it is 130 rupees but i would recommend having the rabri here so now let me just start indulging in this this is probably one of the most flavorful alu",tly go share video thali place call mahavir rabri place course year thali amazing rajasthani specialty let inside applause lot traditional specialty thali major roti special roti eat ehu wheat joa besan gram flour massive size roti lesson chutney mirchi ketepore enjoy time boondi raida traditional rajasthani style aloo pya sabzi add rubbery thali rabri specialty eat rabri mahavir kesari cost thali 180 rupee rubbery 130 rupee recommend have rabri let start indulge probably flavorful alu,8.518743132911393,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176012524710348,0.0,0.0,0.0,0.0,0.0,0.5190124189893139,0.0,0.0,0.0,0.0,0.0,0.24380473767876926,0.0,0.0,0.0,0.5071858341020837,0.0,0.0,0.0,0.23683930346954024,0.0,0.0,0.0,0.0,0.40529265503879636,0.0,0.0,0.0,0.26324141687676084,0.0,0.0,0.23307918808422246,0.0,0.0,0.0,0.2645202168697171,0.15306703246385056
rabri,rabri,SugarSpiceNice India,p0MvovsCxCk,0,"estination pay to find something new from jaipur and share with you do l we are standing at mahavir rabri store and we are ji mishra rajas charusta mahavir has come here from the side and we have come here rabri bhandar has two shops here and one here and one is very popular here in front wonderful vegetable gets potato onion paneer as well as their rabri etc namaskar namaskar uncle ji hello uncle ji what is your name jain and how many years have you been here rabri etc and all that your famous thing this shop has been 120 years old
the fourth generation of the year is running good
i only started from the milk shop besan is a rabri art potato onion vegetable gut hai good ji means typical rajasthani you are feeding rajasthani",estination pay find new jaipur share stand mahavir rabri store mishra rajas charusta mahavir come rabri bhandar shop popular wonderful vegetable get potato onion paneer rabri etc namaskar uncle hello uncle jain year rabri etc famous thing shop 120 year old fourth generation year run good start milk shop besan rabri art potato onion vegetable gut hai good mean typical rajasthani feed rajasthani,8.518743132911393,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02627114678433028,0.3636564982901766,0.025270815869258688,0.0,0.1525589285228044,0.0,0.0,0.0,0.1967696079357661,0.0,0.0,0.0,0.32224983108621985,0.0,0.14531023006289007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20996069216260116,0.0,0.0,0.0,0.0,0.5851885852549993,0.0,0.0,0.0,0.1833780369836203,0.0,0.0,0.0,0.0,0.6268100199507339,0.15306703246385056
besan,besan,Singhsman ,p0MvovsCxCk,0,"n 120 years old
the fourth generation of the year is running good
i only started from the milk shop besan is a rabri art potato onion vegetable gut hai good ji means typical rajasthani you are feeding",120 year old fourth generation year run good start milk shop besan rabri art potato onion vegetable gut hai good mean typical rajasthani feed,19.83740506329114,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021474983970663445,0.3344140332632651,0.0169617156127849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366389434375434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34964512976085077,0.0,0.0,0.0,0.0,0.3248359438435533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958796858710726,0.44881325908495895
garlic sauce,garlic sauce,Singhsman ,p0MvovsCxCk,0, potato g onion this is g tapare which is from rajasthan chilli is very famous and this it is their garlic sauce which is rajasthan there is another dish that is very much popular and very crazy peopl,potato onion tapare rajasthan chilli famous garlic sauce rajasthan dish popular crazy peopl,19.83740506329114,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.928133778234554e-05,0.09294664598939818,0.11959798536820254,0.00047396878231750517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44881325908495895
gulab ji,gulab ji,Singhsman ,p0MvovsCxCk,0,"h popular and very crazy people bejar bread size check to eat in do you we have also come in jaipur gulab ji drinking tea is very popular this tea here they enjoy and enjoy show more tea here for you what this tea is famous hai check this out people are enjoying here pay good tea and you can see rush ho tea is to be drunk here or food sharma holy restaurant in sodala great food gets delicious food you get sharma holy restaurant sodala let us eat great food here every way it has been 1215 years when in front was in front when gulab ji was himself there drinking tea from there i am till date stay drinking here till date so much more regular is not such a day when we good this is our meeting
hello what is your name sir my name shivpal singh is and how many years is uncle gulab ji tea to gulab ji tea it is a year before independence from 1946 to 194 well this was started by my father father saheb gave your good name to your name zee thaka naam was gulab ji good and address by the way what is the proper address ae road
ganpati plaza me road ganpat",popular crazy people bejar bread size check eat come jaipur gulab drinking tea popular tea enjoy tea famous hai check people enjoy pay good tea rush tea drunk food sharma holy restaurant sodala great food get delicious food sharma holy restaurant sodala let eat great food way 1215 year gulab drink tea till date stay drink till date regular day good meeting hello sir shivpal singh year uncle gulab tea gulab tea year independence 1946 194 start father saheb give good zee thaka naam gulab good address way proper address road ganpati plaza road ganpat,23.83740506329114,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454191549786696,0.0,0.0,0.10713800331972229,0.14673056645185387,0.0,0.28789854754790706,0.13818596598947214,0.0,0.5956737944620578,0.0,0.45261465594961314,0.0,0.10204743872817902,0.0,0.0,0.1406691435815817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852247151966961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44019169935556157,0.5616540171504946
gulab ji tea,gulab ji tea,Singhsman ,p0MvovsCxCk,0,"his is our meeting
hello what is your name sir my name shivpal singh is and how many years is uncle gulab ji tea to gulab ji tea it is a year before independence from 1946 to 194 well this was started by my father fa",meeting hello sir shivpal singh year uncle gulab tea gulab tea year independence 1946 194 start father,20.83740506329114,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25122711252376445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4828466917394279
shankar samosa,shankar samosas,Singhsman ,p0MvovsCxCk,0,"re are a lot of things or all
you you can enjoy here we have come in search of food in jaipur today shankar samosas have with you namaskar ji
hello what is your name sir deepak arora
and when you have",lot thing enjoy come search food jaipur today shankar samosa namaskar hello sir deepak arora,20.46240506329114,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039069058449883294,0.04038983832029883,0.17894978732465447,0.0,0.0,0.3838292074289795,0.0,0.0,0.0,0.0,0.0,0.5335105035798635,0.0,0.0,0.0,0.3655919124263164,0.0,0.0,0.0,0.0,0.0,0.0,0.4706629039925922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4613682547251493,0.0,0.0,0.0,0.0,0.0,0.4729957760630446
samosa,samosa,Singhsman ,D1blpY-3ROE,0,"r ghee and shrikhand and stuff like that so in their snack section they actually have paneer pakota samosa jalebi and we also have chai coffee lassi masala milk
but i have got for myself one plate of the paneer pakoda and one plate of the samosa the outer part of the pakora is super duper crispy they top it with a little bit of chaat masala and inside is nothing but paneer need a little bit of chutney with it the flavor of paneer is everything in this
it is just so creamy in spite of all of that crunch that outer coating it still is good
i would personally like a little bit of ketchup with that but it is okay
there is chutney take a mixture of the meat i have had the samosa here multiple times and i quite enjoy it especially when it is like fresh piping hot right out of the kadai that is when it is most enjoyable the covering of the samosa is crunchy
goodness it is the perfect and even the masala inside very flavorful
it is got a little bit of mum paneer also which is a bit of a calcutta attached to the samosa but it is quite nice lots of whole spices whole dhania whole soft very tasty cannot come to saras and not have a plate of hot jalebi best part is this is 100 grams for 30 rupees and quite hot the color seems a little bit extra orange but the texture is amazing the taste is good and best part is it is not that extra thick chewy jalebi
it is nice and crunchy the best part about this place is that it is extremely value for money definitely try the softy as well over here chocolate or vanilla our topic
i think for me softly means vanilla this costs 15 rupees and you got to have it when you are here next place is called masala chalk now i have done a full video of this
and you guys can watch that on my channel but the one thing that i missed out in that video is exactly what i am going to be sharing in this video there is this one thali from a place called mahavir rabri and that place of course has been around for years but that thali has some of the most amazing rajasthani specialty so let us go inside and get one applause
a lot of traditional specialties in that one thali we have major roti which is a special roti which they eat over here which is made with ehu which is wheat it also has joa besan or gram flour and it is a really really massive size roti along with that there is lesson chutney there is mirchi ketepore which i had so enjoyed last time there is boondi raida and the traditional rajasthani style aloo pya sabzi and you can even add a rubbery in the thali now rabri is their specialty so you cannot not eat rabri from mahavir
so this is their kesari
the cost of everything in this thali is 180 rupees if you take it without the rubbery it is 130 rupees but i would recommend having the rabri here so now let me just start indulging in this this is probably one of the most flavorful alupiah stuff we have had in my entire life it is very very greasy
but so flavorful it is a spicy sabzi the flavor of onion is extremely prominent
and i simply love it as you can see there is like a big chunky piece of onion as well there are chunks of potato in it
it is seeming like fried potato which is what is making it even more tasty lot of red chilli a lot of fiery taste going to be trying the bone it is kind of like a chili pickle with a little bit of gram flour as well it is going to be fiery love it
i am going to be trying a little bit of that roti with the lesson chutney lesson chutney is a thing this is like a specialty in itself
it is literally just garlic and chilies but that flavor
and i also really am enjoying the roti it is feeling very very different than a regular roti obviously it even looks different it is thicker but all of the ghee has made it very flavorful a time at a place called sodani this is one of the most famous places amongst locals to buy sweets mithai there are so many different kinds of mithai it is not even funny burfi is bengali sweets and lot lot more one of my favorite over here is the rasgulla you have to see the size of their rasgulla it is massive and from inside it is just the perfect amount of spongy this rasgulla definitely makes me very very happy the savory snacks that you can find here include past kachori samosa bread pakoda paneer kofta and all of these are worth trying i have tried their bread pakoda again
so i buy it
i also like their samosa i leave the exact location in the description box below make sure you come to the right outlet bhagat has been around since 1957
this is one of those old places super duper famous for its mithai especially the ladoos that they have now i personally love their boondi ladoos i think these ones are besan killer let us just try and see they are not based on there are some other kind of ladoo i think they have a specific name to them if you know that let me know in the comments below but it is seeming like a mix of atta besan the good thing about bhagat is that their sweets are not like over meat tough and they are made in racy here
and i can definitely vouch for the quality now eating my favorite one from here the boondi ladoo these are one of the best bundila doos ever they are literally perfection each one is quite a chunky size the buni feels fresh the flavor of ghee is everything i think there is like a hint of elaichi as well and again they are not overly sweet
so i think bhagat definitely had to make it to my legendary list and if you guys are in jaipur definitely try the ladoos
so right now i am here at sanjay omelette earlier it used to be known as sanjay omelette but now it is known as egg d restaurant this place has been around for a really long time i have family members who are from jaipur and they have been coming here since they are bachpan so you can imagine how old that can be i do not eat omelette many places outside but this place is definitely an exception so this is my omelette choice at sanjay omelette
i know it is extremely basic
but i am not very experimental with my egg i usually come to this place for like nostalgia value green chutney with an omelette sandwich feels different
i am actually here with my friend
and she is ordered something really interesting looking egg masala maggie the omelette is covered with maggie you can see the noodles you can see the cheese like a proper masala omelette or masala
yeah i do not know
but there is masala tomato onion and everything in it
but it is also got that typical garlic chutney which is used very generously all through jaipur that is what i feel i think the whole flavor is really different really unique they actually have a lot of such unique items on their menu you will find egg chart then there is eggbased dessert then there is an egg pizza the cost of this egg masala maggie is 160 rupees and the cost of my omelette sandwich is 90 rupees so definitely sanjay omelette has come a long way i remember the first time i visited the place which was probably about eight years ago and at that time it was like this small stall people who have been in jaipur for longer they might have seen this place right since its humble beginning and now that it has a restaurant and an egg themed restaurant at that i think it is definitely come along with hi guys so right now i am at jawahar kala kendra and almost all the time there is some kind of an exhibition or a show or something on and a lot of these are like local handicrafts which you can come here and buy and you will also find a lot of lovely kurtas jewelry bags furniture blue pottery stuff little knickknacks which you can you know take back for your family and friends as a souvenir from jaipur i am going to take you guys around and i was actually just fascinated with all of the shops here so now that i am done looking around it is time to go to a place that has been around for a very very long time and it is actually a popular indian brand it is called indian coffee house
and i feel like this is the most well made and the most beautifully lit indian coffee house all of the others are kind of a little bit more on the darker side
but this one has a lot of natural light coming in in fact it is a very open airy space people are chilling and the overall theme of this place i think seems to have some sort of an astrological angle very artsy feel to it and three south indian food is what is famous
so you will see a lot of people having dosa italy
i actually just wanted a cup of coffee so that is exactly what i am having this is a cold coffee a plain simple cold coffee and they also do one with cream and ice cream
so if you are feeling a little bit more indulgent maybe you can try that inside jawahar kala kendra there is actually a lot of green space and you can come here take a walk
and i think it is a very nicely made place
so i think this is a good quick pit stop whenever you are coming to indian coffee house foreign gem
but definitely legendary in its own right it is called durga das chat bhandar
and they do seven or eight different types of pani this is jeera there was tamarind this one is cloves it is just coriander even their type of puris are different there is suji type with the long pushka style then there is atta and there is dal this is green chilli
i took it like after being tempted but i do not think i can eat this too spicy i could not have the green chili one
i just had the puri and my mouth is on fire i cannot deal with this
i mean i am going to be having something with dahi to tone this down lots of imli chutney lots of jeera powder the puris here also feel very very different
i think for me this experience is very very good
he is so patiently let me film here and thank you very much two plates of pani puri and one plate of dahi puri cost me 100 rupees and in my opinion it is completely worth it
i am going to leave the exact location in the description box below now the next place that i am taking you to is a place called samrat now this is famous in the chora rasta area for its samosa and kachori and this is one of the few places where i actually found an aloo kakachori this costs 20 rupees and it is served piping hot the flavor of hing in this is super duper strong and a few whole spices as well the outer texture is very different than our pyasa kachori this is nice apart from aloo ki kachori
you will also find here kachori mirchi bada and samosa these are the three famous items that i know of so you can definitely come and try
but i would highly recommend trying simply because it is something that i have not seen at many other places here in jaipur
and they do it really
well next stop is a place called narayanji gajafale this is a shop since 1953
it is very close to lmb and if you are fond of gajak which is usually like a winter specialty in the north then i highly recommend you come here and get some so let me just show you the different varieties of gajak available here so this is called tiruchakuri and this is where you can see the whole sesame seeds sugar made with sugar and with jaggery this one has been made with jaggery this is the standard gajab the kind
i love you can see the slight flakiness so in this everything has been powdered and assembled in ghee but in this you can see the whole sesame this is the one that i like this is peanut chicky over here whole peanut and good
i always thought chicky was a mumbai lonavla pune thing
but we are trying it in jaipur this is the softer version of the peanut chicken it will be much more chewy it is feeling like a healthy protein bar because you can literally get all peanut
and there is barely any sweetness in it
so they have the most interesting gaja combinations this one is
and i think it also has little bit of kaju and pista this one is feeling like it is made with sugar and nonjaggery even the color is slightly different that could also be because of the cashews
so i told you they have the most interesting variety so that is the good samosa it is actually shaped like a samosa it is the pista so it is round like a bottle mango chocolate and this is again sesame seeds b",ghee shrikhand stuff like snack section actually paneer pakota samosa jalebi chai coffee lassi masala milk get plate paneer pakoda plate samosa outer pakora super duper crispy little bit chaat masala inside paneer need little bit chutney flavor paneer creamy spite crunch outer coat good personally like little bit ketchup okay chutney mixture meat samosa multiple time enjoy especially like fresh piping hot right kadai enjoyable covering samosa crunchy goodness perfect masala inside flavorful get little bit mum paneer bit calcutta attach samosa nice lot spice dhania soft tasty come sara plate hot jalebi good 100 gram rupee hot color little bit extra orange texture amazing taste good extra thick chewy jalebi nice crunchy good place extremely value money definitely try softy chocolate vanilla topic think softly mean vanilla cost rupee got place call masala chalk video guy watch channel thing miss video exactly go share video thali place call mahavir rabri place course year thali amazing rajasthani specialty let inside applause lot traditional specialty thali major roti special roti eat ehu wheat joa besan gram flour massive size roti lesson chutney mirchi ketepore enjoy time boondi raida traditional rajasthani style aloo pya sabzi add rubbery thali rabri specialty eat rabri mahavir kesari cost thali 180 rupee rubbery 130 rupee recommend have rabri let start indulge probably flavorful alupiah stuff entire life greasy flavorful spicy sabzi flavor onion extremely prominent simply love like big chunky piece onion chunk potato like fried potato make tasty lot red chilli lot fiery taste go try bone kind like chili pickle little bit gram flour go fiery love go try little bit roti lesson chutney lesson chutney thing like specialty literally garlic chilie flavor enjoy roti feel different regular roti obviously look different thick ghee flavorful time place call sodani famous place local buy sweet mithai different kind mithai funny burfi bengali sweet lot favorite rasgulla size rasgulla massive inside perfect spongy rasgulla definitely make happy savory snack find include past kachori samosa bread pakoda paneer kofta worth try bread pakoda buy like samosa leave exact location description box sure come right outlet bhagat 1957 old place super duper famous mithai especially ladoo personally love boondi ladoo think one besan killer let try base kind ladoo think specific know let know comment like mix atta besan good thing bhagat sweet like meat tough racy definitely vouch quality eat favorite boondi ladoo good bundila doos literally perfection chunky size buni feel fresh flavor ghee think like hint elaichi overly sweet think bhagat definitely legendary list guy jaipur definitely try ladoo right sanjay omelette early know sanjay omelette know egg restaurant place long time family member jaipur come bachpan imagine old eat omelette place outside place definitely exception omelette choice sanjay omelette know extremely basic experimental egg usually come place like nostalgia value green chutney omelette sandwich feel different actually friend order interesting look egg masala maggie omelette cover maggie noodle cheese like proper masala omelette masala yeah know masala tomato onion get typical garlic chutney generously jaipur feel think flavor different unique actually lot unique item menu find egg chart eggbase dessert egg pizza cost egg masala maggie 160 rupee cost omelette sandwich rupee definitely sanjay omelette come long way remember time visit place probably year ago time like small stall people jaipur long see place right humble beginning restaurant egg theme restaurant think definitely come guy right jawahar kala kendra time kind exhibition lot like local handicraft come buy find lot lovely kurta jewelry bag furniture blue pottery stuff little knickknack know family friend souvenir jaipur go guy actually fascinate shop look time place long time actually popular indian brand call indian coffee house feel like beautifully light indian coffee house kind little bit dark lot natural light come fact open airy space people chilling overall theme place think sort astrological angle artsy feel south indian food famous lot people have dosa italy actually want cup coffee exactly have cold coffee plain simple cold coffee cream ice cream feel little bit indulgent maybe try inside jawahar kala kendra actually lot green space come walk think nicely place think good quick pit stop come indian coffee house foreign gem definitely legendary right call durga das chat bhandar seven different type pani jeera tamarind clove coriander type puris different suji type long pushka style atta dal green chilli take like tempt think eat spicy green chili puri mouth fire deal mean go have dahi tone lot imli chutney lot jeera powder puris feel different think experience good patiently let film thank plate pani puri plate dahi puri cost 100 rupee opinion completely worth go leave exact location description box place take place call samrat famous chora rasta area samosa kachori place actually find aloo kakachori cost rupee serve pipe hot flavor hing super dup strong spice outer texture different pyasa kachori nice apart aloo kachori find kachori mirchi bada samosa famous item know definitely come try highly recommend try simply see place jaipur stop place call narayanji gajafale shop 1953 close lmb fond gajak usually like winter specialty north highly recommend come let different variety gajak available call tiruchakuri sesame seed sugar jaggery standard gajab kind love slight flakiness powder assemble ghee sesame like peanut chicky peanut good think chicky mumbai lonavla pune thing try jaipur soft version peanut chicken chewy feel like healthy protein bar literally peanut barely sweetness interesting gaja combination think little bit kaju pista feel like sugar nonjaggery color slightly different cashew tell interesting variety good samosa actually shape like samosa pista round like bottle mango chocolate sesame seed,14.893743132911393,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278824007183102,0.0962019745306155,0.11763846289846028,0.0414057115045585,0.023811437337935008,0.2195876150115169,0.0,0.2619258107172851,0.12293131572997587,0.11800950549552017,0.23918083873437604,0.025434988791286906,0.0,0.19326431358705473,0.11549333344437684,0.1220065639316802,0.12470072987578959,0.18964842336997415,0.14415613875410904,0.4330469049761429,0.2756743293066106,0.0673162324295313,0.2917036738613023,0.0,0.05036826106538582,0.0,0.07307376119082971,0.4031835493144322,0.15260993274772147,0.046794364429225535,0.024245907859904495,0.02494014597515792,0.0,0.08798249563109588,0.19874251321105385,0.23811437337935007,0.023098666688875367,0.024245907859904495,0.05012260532847466,0.31963991946289805
samosa,samosa,SugarSpiceNice India,p0MvovsCxCk,0," lot of things or all
you you can enjoy here we have come in search of food in jaipur today shankar samosas have with you namaskar ji
hello what is your name sir deepak arora
and when you have been serving it you have been a year good it has been completed have you been setting up a fair
you are spices very old good sir the quality of the spices is still the same as the first from the beginning yes ok ok meaning starts who started here by grandpa was started with good grandfather and you you have been maintaining it forward good other than samosa shankar samosa to name in addition to the samosas of your shop what do you make samosas then lentils kachori is onion is good chilli bread is a good address what if it remains somebody has to come here to eat this gurunanpura hai gali number one raja park gurunanak pumumb what timings live what time do you start in the morning from 730 to 800 pm from 730 pm what is their link till 8 pm looks like you have a great flavor how long have you been eating our best eating 2005 mash it and crush it again and again
yes ok i took samosa to test samosa tests without chutney so that its originality can be found out potato is good feeling inside ",lot thing enjoy come search food jaipur today shankar samosa namaskar hello sir deepak arora serve year good complete set fair spice old good sir quality spice beginning yes meaning start grandpa start good grandfather maintain forward good samosa shankar samosa addition samosa shop samosa lentil kachori onion good chilli bread good address remain somebody come eat gurunanpura hai gali number raja park gurunanak pumumb timing live time start morning 730 800 730 link till look like great flavor long eat good eat 2005 mash crush yes take samosa test samosa test chutney originality find potato good feeling inside,14.893743132911393,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019190421372806233,0.16985394465274908,0.241769659436059,0.02713506213713071,0.0,0.19043500252672024,0.0,0.0,0.38379911140946366,0.0,0.0,0.13234932638113805,0.0,0.8045107289537139,0.12019242476027099,0.0906933284637233,0.12977444365102841,0.0,0.0,0.09797094285002277,0.0,0.11675856028706112,0.11675856028706112,0.0,0.13104400158565654,0.0,0.0,0.0,0.0,0.12174573107661542,0.0,0.0,0.0,0.11445281267526952,0.11490487446519164,0.0,0.0,0.0,0.13040487468120532,0.31963991946289805
samosas,samosas,SugarSpiceNice Hindi,fP2zols1dag,0," another famous shop nearby this is the emperor and his onion kachori potato kachori chilli big and samosas are very famous the place is rawat mixing store here too ghevar sweets gulab jamun malpua dyses are found their specialty is kachori and mirchi
b bada is now potato everywhere in jaipur and onion kachori is available but their the sugar syrup is also found nearby another shop for sweet is immersed in sodney sweets are special here bengali sweets their rasgulla barfi motichur laddus are very good here also found salty like kachori and samosas but here this is their lassi bhagat mishthan bhandar which has been here since 1957 and their desi ghee gram flour laddus and motichur laddu is the best if you like this kachori and mirchi try try if you want to do then you can go to saras the local dairy brand here and their milk ice cream as well as samosas in outlet cheese pakoras and jalebis are also found their taste is different and it is very all these previous shops are economical samosas are found but that love in them this is not a matter of light of light cinema is inside and their samosas are complete there is another special place in jaipur sanjay omelet is probably 3040 years o",famous shop nearby emperor onion kachori potato kachori chilli big samosa famous place rawat mix store ghevar sweets gulab jamun malpua dyse find specialty kachori mirchi bada potato jaipur onion kachori available sugar syrup find nearby shop sweet immerse sodney sweet special bengali sweet rasgulla barfi motichur laddus good find salty like kachori samosa lassi bhagat mishthan bhandar 1957 desi ghee gram flour laddus motichur laddu good like kachori mirchi try want sara local dairy brand milk ice cream samosas outlet cheese pakora jalebi find taste different previous shop economical samosa find love matter light cinema inside samosa complete special place jaipur sanjay omelet probably 3040 year,12.06990359140418,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864941787712194,0.06435697729219154,0.13407488854326957,0.11747095158716671,0.0,0.0,0.11747095158716671,0.0,0.23287445793630435,0.0,0.0,0.0,0.19068939436715893,0.113954580642392,0.17197290482756714,0.7382358247875653,0.0,0.0,0.18577273451104184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18943419632492856,0.0,0.3462818166163568,0.0,0.24607860826252176,0.0,0.0,0.0,0.11747095158716671,0.0,0.11961436128259986,0.1236370165396015,0.24585558929020426
